上海崇明建设投资发展有限公司新崇停车场,富民街南延伸段（南门路与新崇南路之间）,121.392,31.171139
兴桥农贸市场停车场,北门路279号,121.19329,31.151594
上海市崇明区体育馆停车场,北门路88号,121.42624,31.619854
堡一停车场,向阳东路66号,121.61917,31.536505
上海新岛集贸市场停车场,民惠路129号,121.1163,31.145033
育麟商务广场停车场,鼓浪屿路777号,121.416824,31.63697
向明停车场,崇明区城桥镇寒山寺路（近东门路）,121.57718,31.595078
前卫双蝶广场,长兴镇潘圆公路1523号,121.45806000000005,31.22222000000005
绿地新都会一期地下车库,翠竹路1588弄,121.75574,31.144686
绿地新都会二期地下车库,崇明区翠竹路1688弄,121.75574,31.144686
长兴岛汽车站社会停车场,长兴镇金岸路1688号,121.70587,31.394323
前卫旅游停车场,秋柑路700弄2-30号,121.50196,31.209442
前卫1966停车场,长兴镇先凤路团结路口,121.1163,31.145033
名岛生活广场停车场,陈家镇陈彷公路1弄1-550号,121.80924,31.496471
润丰集贸市场停车场,凤滨路258弄40号,121.68663,31.389694
花博文化公园临时停车场,林风公路花博园区,121.45806000000005,31.22222000000005
上海崇明万达广场停车场,崇明区城桥镇鼓浪屿路8388号,121.51479,31.300419
向明停车场,崇明区城桥镇寒山寺路（近东门路）,121.57718,31.595078
奉贤区中心医院停车场（库）,南奉公路6600号,121.50644,30.922268
辉展进口水果批发市场停车场（库）,永南路1678号,121.45806000000005,31.22222000000005
奉贤区摩托车检测中心停车场,沪杭公路2142号,121.43212,30.831497
上海新发展圣淘沙大酒店停车场（库）,南桥路1号,121.459076,31.24456
上海银星汽车维修有限公司停车场（库）,南亭公路1301号,121.42596,30.901985
百联南桥购物中心停车场（库）,百齐路588号,121.48535,30.914125
奉贤中医院停车场（库）,南奉公路9588号,121.52733,31.090576
格林豪泰酒店（定康路店）停车库,定康路25号,121.67727,31.252565
奉贤古华山庄停车场,解放中路276号,121.52733,31.090576
上海悦华大酒店停车场（库）,江海路229号,121.458305,30.904768
上海奉贤大润发停车库,南亭公路601号,121.16318,31.288212
奉贤百联建材市场北区停车场,百顺路228弄201号,121.51902,31.22871
奉贤卓越世纪中心停车场（库）,望园南路1288弄83号203室,121.48979,30.912165
奉贤区体育中心停车场,南桥镇古华路100号第一幢108室,121.4677,30.90329
奉贤区奉城医院停车场（库）,川南奉公路9983号,121.64152,30.911673
卜蜂莲花（南奉店）停车场（库）,南奉公路8891号,121.47598,30.914825
上海七宝乐购购物中心有限公司奉贤分公司停车库,环城东路1468号,121.34636,31.157494
奉贤长途汽车客运站停车场,沪杭公路2198号,121.39236,31.6211
奉贤区中心公馆停车场（库）,江海路388弄,121.45802,30.909927
奉贤区古华公园停车场,解放中路220号,121.45956,30.917221
